# Data source: VanderSat
# Creation date: 2024-10-22
# Copyright: 2024, VanderSat B.V.
# Documentation: https://docs.vandersat.com/
# Contact information: https://vandersat.com/contact/
# Unit 
date,VOD-AMSR2-C1-DESC_V5.0_1000
2018-11-17,0.1845
2018-11-18,0.1935
2018-11-19,0.2091
2018-11-20,0.2199
2018-11-21,0.1690
2018-11-22,0.1711
2018-11-23,0.2012
2018-11-24,0.2038
2018-11-25,0.1799
2018-11-26,0.1836
2018-11-27,0.1848
2018-11-28,0.1704
2018-11-29,0.1929
2018-11-30,0.1934
2018-12-01,0.2224
2018-12-02,0.1461
2018-12-03,0.1518
2018-12-04,0.1428
2018-12-05,0.1334
2018-12-06,0.1396
2018-12-07,0.1490
2018-12-08,0.1549
2018-12-09,0.1723
2018-12-10,0.1932
2018-12-11,0.1825
2018-12-12,0.1772
2018-12-13,0.1689
2018-12-14,0.1559
2018-12-15,0.1512
2018-12-16,
2018-12-17,0.1484
2018-12-18,0.1612
2018-12-19,0.1721
2018-12-20,0.1601
2018-12-21,0.1501
2018-12-22,0.1599
2018-12-23,0.1487
2018-12-24,0.1594
2018-12-25,0.1716
2018-12-26,0.1813
2018-12-27,0.1744
2018-12-28,0.1545
2018-12-29,0.1483
2018-12-30,0.1586
2018-12-31,0.1026
2019-01-01,0.1158
2019-01-02,0.1173
2019-01-03,0.1271
2019-01-04,0.1232
2019-01-05,0.1258
2019-01-06,0.0949
2019-01-07,0.0989
2019-01-08,0.0847
2019-01-09,0.0790
2019-01-10,0.0981
2019-01-11,0.1118
2019-01-12,0.0842
2019-01-13,0.1012
2019-01-14,0.1115
2019-01-15,0.1127
2019-01-16,0.0947
2019-01-17,0.1017
2019-01-18,0.1189
2019-01-19,0.1337
2019-01-20,0.1262
2019-01-21,0.1119
2019-01-22,0.1118
2019-01-23,0.1207
2019-01-24,0.0700
2019-01-25,0.0854
2019-01-26,0.1049
2019-01-27,0.1150
2019-01-28,0.0704
2019-01-29,0.0919
2019-01-30,0.0754
2019-01-31,0.0916
2019-02-01,0.0926
2019-02-02,0.0962
2019-02-03,0.1038
2019-02-04,0.0989
2019-02-05,0.1141
2019-02-06,0.1040
2019-02-07,0.1142
2019-02-08,0.0861
2019-02-09,0.0844
2019-02-10,0.0822
2019-02-11,0.0991
2019-02-12,0.1309
2019-02-13,0.1213
2019-02-14,0.1105
2019-02-15,0.0838
2019-02-16,0.0869
2019-02-17,0.0765
2019-02-18,0.0865
2019-02-19,0.0998
2019-02-20,0.0873
2019-02-21,0.1292
2019-02-22,0.1106
2019-02-23,0.1359
2019-02-24,0.0858
2019-02-25,0.0907
2019-02-26,0.0709
2019-02-27,0.0884
2019-02-28,0.1185
2019-03-01,0.0878
2019-03-02,0.1136
2019-03-03,0.0750
2019-03-04,0.1385
2019-03-05,0.0707
2019-03-06,0.1006
2019-03-07,0.1598
2019-03-08,0.0773
2019-03-09,0.0794
2019-03-10,0.0983
2019-03-11,0.1396
2019-03-12,0.0950
2019-03-13,0.0825
2019-03-14,0.0045
2019-03-15,0.0907
2019-03-16,0.1022
2019-03-17,0.1094
2019-03-18,
2019-03-19,0.1443
2019-03-20,0.1808
2019-03-21,0.1725
2019-03-22,0.1783
2019-03-23,0.2381
2019-03-24,0.2388
2019-03-25,0.1818
2019-03-26,0.2291
2019-03-27,0.1969
2019-03-28,0.2289
2019-03-29,0.2269
2019-03-30,0.1901
2019-03-31,0.2164
2019-04-01,0.2464
2019-04-02,0.2648
2019-04-03,0.2512
2019-04-04,0.2162
2019-04-05,0.2669
2019-04-06,0.2817
2019-04-07,0.2763
2019-04-08,0.2192
2019-04-09,0.2804
2019-04-10,0.2613
2019-04-11,0.2418
2019-04-12,0.2468
2019-04-13,0.2534
2019-04-14,0.2341
2019-04-15,0.2853
2019-04-16,0.2919
2019-04-17,0.2697
2019-04-18,0.2754
2019-04-19,0.2741
2019-04-20,0.2523
2019-04-21,0.2631
2019-04-22,0.2564
2019-04-23,0.2648
2019-04-24,0.2323
2019-04-25,0.2590
2019-04-26,0.2676
2019-04-27,0.2491
2019-04-28,0.2416
2019-04-29,0.2800
2019-04-30,0.2336
2019-05-01,0.2708
2019-05-02,0.2809
2019-05-03,0.2812
2019-05-04,0.2569
2019-05-05,0.2734
2019-05-06,0.2781
2019-05-07,0.2877
2019-05-08,0.2817
2019-05-09,0.2555
2019-05-10,0.2763
2019-05-11,0.2593
2019-05-12,0.2724
2019-05-13,0.2579
2019-05-14,0.2405
2019-05-15,0.2209
2019-05-16,0.1961
2019-05-17,0.2067
2019-05-18,0.2538
2019-05-19,0.2630
2019-05-20,0.2389
2019-05-21,0.2473
2019-05-22,0.2276
2019-05-23,0.2391
2019-05-24,0.2351
2019-05-25,0.2193
2019-05-26,0.2101
2019-05-27,0.2070
2019-05-28,0.2497
2019-05-29,0.2192
2019-05-30,0.1885
2019-05-31,0.1896
2019-06-01,0.1959
2019-06-02,0.1947
2019-06-03,0.1969
2019-06-04,0.1566
2019-06-05,0.2096
2019-06-06,0.1713
2019-06-07,0.1678
2019-06-08,0.1548
2019-06-09,0.1550
2019-06-10,0.1903
2019-06-11,0.1757
2019-06-12,0.2247
2019-06-13,0.1638
2019-06-14,0.1720
2019-06-15,0.1547
2019-06-16,0.2063
2019-06-17,0.1861
2019-06-18,0.2053
2019-06-19,0.1672
2019-06-20,0.1901
2019-06-21,0.1884
2019-06-22,0.2191
2019-06-23,0.2128
2019-06-24,0.2173
2019-06-25,0.2151
2019-06-26,0.2155
2019-06-27,0.1495
2019-06-28,0.1912
2019-06-29,0.2012
2019-06-30,0.2327
2019-07-01,0.1962
2019-07-02,0.2361
2019-07-03,0.2272
2019-07-04,0.2681
2019-07-05,0.2502
2019-07-06,0.2708
2019-07-07,0.2730
2019-07-08,0.2163
2019-07-09,0.2709
2019-07-10,0.2969
2019-07-11,0.2891
2019-07-12,0.2567
2019-07-13,0.3103
2019-07-14,0.2783
2019-07-15,0.2832
2019-07-16,0.2932
2019-07-17,0.2646
2019-07-18,0.2899
2019-07-19,0.2580
2019-07-20,0.2148
2019-07-21,0.2880
2019-07-22,0.3637
2019-07-23,0.3616
2019-07-24,0.3055
2019-07-25,0.2915
2019-07-26,0.2953
2019-07-27,0.3421
2019-07-28,0.2819
2019-07-29,0.3381
2019-07-30,0.3655
2019-07-31,0.3163
2019-08-01,0.3425
2019-08-02,0.2947
2019-08-03,0.3449
2019-08-04,0.3409
2019-08-05,0.2832
2019-08-06,0.3051
2019-08-07,0.3064
2019-08-08,0.3715
2019-08-09,0.2978
2019-08-10,0.3411
2019-08-11,0.3222
2019-08-12,0.3191
2019-08-13,0.3910
2019-08-14,0.3345
2019-08-15,0.3380
2019-08-16,0.3559
2019-08-17,0.2799
2019-08-18,0.3336
2019-08-19,0.3194
2019-08-20,0.2861
2019-08-21,0.3023
2019-08-22,0.2630
2019-08-23,0.2786
2019-08-24,0.2750
2019-08-25,0.2587
2019-08-26,0.3526
2019-08-27,0.2741
2019-08-28,0.3126
2019-08-29,0.2660
2019-08-30,0.3215
2019-08-31,0.2906
2019-09-01,0.2776
2019-09-02,0.3098
2019-09-03,0.3244
2019-09-04,0.3705
2019-09-05,0.3040
2019-09-06,0.3331
2019-09-07,0.2521
2019-09-08,0.4540
2019-09-09,0.3448
2019-09-10,0.4672
2019-09-11,0.3657
2019-09-12,0.4653
2019-09-13,0.4685
2019-09-14,0.3386
2019-09-15,0.3510
2019-09-16,0.3336
2019-09-17,0.3125
2019-09-18,0.2844
2019-09-19,0.3299
2019-09-20,0.2956
2019-09-21,0.2922
2019-09-22,0.3413
2019-09-23,0.2872
2019-09-24,0.2357
2019-09-25,0.2878
2019-09-26,0.2918
2019-09-27,0.3087
2019-09-28,0.3206
2019-09-29,0.4038
2019-09-30,0.4407
2019-10-01,0.3478
2019-10-02,0.2942
2019-10-03,0.5079
2019-10-04,0.2916
2019-10-05,0.3887
2019-10-06,0.2280
2019-10-07,0.2421
2019-10-08,0.2044
2019-10-09,0.2072
2019-10-10,0.3943
2019-10-11,0.2718
2019-10-12,0.2772
2019-10-13,0.3010
2019-10-14,0.2653
2019-10-15,0.2342
2019-10-16,0.2673
2019-10-17,0.3074
2019-10-18,0.2587
2019-10-19,0.2550
2019-10-20,0.2621
2019-10-21,0.3248
2019-10-22,0.2855
2019-10-23,0.2842
2019-10-24,0.3075
2019-10-25,0.2935
2019-10-26,0.2421
2019-10-27,0.2586
2019-10-28,0.2762
2019-10-29,0.2608
2019-10-30,0.2741
2019-10-31,0.2590
2019-11-01,0.2783
2019-11-02,0.3052
2019-11-03,0.2934
2019-11-04,0.3260
2019-11-05,0.2768
2019-11-06,0.3034
2019-11-07,0.2730
2019-11-08,0.2993
2019-11-09,0.2900
2019-11-10,0.2643
2019-11-11,0.2881
2019-11-12,0.2766
2019-11-13,0.3069
2019-11-14,0.2771
2019-11-15,0.2778
2019-11-16,0.2762
2019-11-17,0.2538
2019-11-18,0.2688
2019-11-19,0.2768
2019-11-20,0.2966
2019-11-21,0.2841
2019-11-22,0.2677
2019-11-23,0.2730
2019-11-24,0.2398
2019-11-25,0.2569
2019-11-26,0.2743
2019-11-27,0.2514
2019-11-28,0.2178
2019-11-29,0.2512
2019-11-30,0.2346
2019-12-01,0.1745
2019-12-02,0.1738
2019-12-03,0.1892
2019-12-04,0.1902
2019-12-05,0.1799
2019-12-06,0.1665
2019-12-07,0.1743
2019-12-08,0.1881
2019-12-09,0.1779
2019-12-10,0.1691
2019-12-11,0.1714
2019-12-12,0.1934
2019-12-13,0.2092
2019-12-14,0.1678
2019-12-15,0.1809
2019-12-16,0.1828
2019-12-17,0.1819
2019-12-18,0.1787
2019-12-19,0.1748
2019-12-20,0.1936
2019-12-21,0.1953
2019-12-22,0.1896
2019-12-23,0.1717
2019-12-24,0.1669
2019-12-25,0.1552
2019-12-26,0.1392
2019-12-27,0.1426
2019-12-28,0.1478
2019-12-29,0.1485
2019-12-30,0.1356
2019-12-31,0.1503
2020-01-01,0.1395
2020-01-02,0.1614
2020-01-03,0.1551
2020-01-04,0.1592
2020-01-05,0.1488
2020-01-06,0.1203
2020-01-07,0.1212
2020-01-08,0.1447
2020-01-09,0.1409
2020-01-10,0.1022
2020-01-11,0.1212
2020-01-12,0.1441
2020-01-13,0.1471
2020-01-14,0.1566
2020-01-15,0.1529
2020-01-16,0.1665
2020-01-17,0.1686
2020-01-18,0.1461
2020-01-19,0.1468
2020-01-20,0.1925
2020-01-21,0.1698
2020-01-22,0.1575
2020-01-23,0.1692
2020-01-24,0.1430
2020-01-25,0.1732
2020-01-26,0.1630
2020-01-27,0.1202
2020-01-28,0.1842
2020-01-29,0.1536
2020-01-30,0.1657
2020-01-31,0.1832
2020-02-01,0.1998
2020-02-02,0.1999
2020-02-03,0.1097
2020-02-04,0.0957
2020-02-05,0.1017
2020-02-06,0.0927
2020-02-07,0.1014
2020-02-08,0.1230
2020-02-09,0.1300
2020-02-10,0.1166
2020-02-11,0.1080
2020-02-12,0.1029
2020-02-13,0.1070
2020-02-14,0.1294
2020-02-15,0.1190
2020-02-16,0.1222
2020-02-17,0.1233
2020-02-18,0.1123
2020-02-19,0.1094
2020-02-20,0.1241
2020-02-21,0.1302
2020-02-22,0.1236
2020-02-23,0.1462
2020-02-24,0.1446
2020-02-25,0.1524
2020-02-26,0.0951
2020-02-27,0.1074
2020-02-28,0.1710
2020-02-29,0.2121
2020-03-01,0.2803
2020-03-02,0.1194
2020-03-03,0.1726
2020-03-04,0.2039
2020-03-05,0.1651
2020-03-06,0.1833
2020-03-07,0.2664
2020-03-08,0.2769
2020-03-09,0.1596
2020-03-10,0.1762
2020-03-11,0.2313
2020-03-12,0.2411
2020-03-13,0.1595
2020-03-14,0.1328
2020-03-15,0.1522
2020-03-16,0.1988
2020-03-17,0.1627
2020-03-18,0.2201
2020-03-19,0.2160
2020-03-20,0.1574
2020-03-21,0.1455
2020-03-22,0.1567
2020-03-23,0.1763
2020-03-24,0.2561
2020-03-25,0.2393
2020-03-26,0.2208
2020-03-27,0.2714
2020-03-28,0.2546
2020-03-29,0.2935
2020-03-30,0.2631
2020-03-31,0.2468
2020-04-01,0.3015
2020-04-02,0.2498
2020-04-03,0.2313
2020-04-04,0.1870
2020-04-05,0.2117
2020-04-06,0.2678
2020-04-07,0.2767
2020-04-08,0.2684
2020-04-09,0.2901
2020-04-10,0.3057
2020-04-11,0.2876
2020-04-12,0.2721
2020-04-13,0.2754
2020-04-14,0.2625
2020-04-15,0.2655
2020-04-16,0.2679
2020-04-17,0.2832
2020-04-18,0.2364
2020-04-19,0.3220
2020-04-20,0.2744
2020-04-21,0.3245
2020-04-22,0.3144
2020-04-23,0.2961
2020-04-24,0.3223
2020-04-25,0.3019
2020-04-26,0.3201
2020-04-27,0.3027
2020-04-28,0.2631
2020-04-29,0.2910
2020-04-30,0.2759
2020-05-01,0.2074
2020-05-02,0.2529
2020-05-03,0.2835
2020-05-04,0.2483
2020-05-05,0.2935
2020-05-06,0.3096
2020-05-07,0.2470
2020-05-08,0.2661
2020-05-09,0.2445
2020-05-10,0.2637
2020-05-11,0.2602
2020-05-12,0.2739
2020-05-13,0.2885
2020-05-14,0.2771
2020-05-15,0.2866
2020-05-16,0.2690
2020-05-17,0.2828
2020-05-18,0.2136
2020-05-19,0.2173
2020-05-20,0.2259
2020-05-21,0.2486
2020-05-22,0.2488
2020-05-23,0.2219
2020-05-24,0.2322
2020-05-25,0.2145
2020-05-26,0.2246
2020-05-27,0.2325
2020-05-28,0.2068
2020-05-29,0.2461
2020-05-30,0.2147
2020-05-31,0.2209
2020-06-01,0.2132
2020-06-02,0.1721
2020-06-03,0.1954
2020-06-04,0.1839
2020-06-05,0.1818
2020-06-06,0.1635
2020-06-07,0.2196
2020-06-08,0.1632
2020-06-09,0.1554
2020-06-10,0.1935
2020-06-11,0.1873
2020-06-12,0.1650
2020-06-13,0.1683
2020-06-14,0.1611
2020-06-15,0.1970
2020-06-16,0.1722
2020-06-17,0.1497
2020-06-18,0.1746
2020-06-19,0.2083
2020-06-20,0.1944
2020-06-21,0.1710
2020-06-22,0.2187
2020-06-23,0.2412
2020-06-24,0.1855
2020-06-25,0.1670
2020-06-26,0.2184
2020-06-27,0.1983
2020-06-28,0.1758
2020-06-29,0.2021
2020-06-30,0.2260
2020-07-01,0.2939
2020-07-02,0.2197
2020-07-03,0.2092
2020-07-04,0.1751
2020-07-05,0.2163
2020-07-06,0.2452
2020-07-07,0.2703
2020-07-08,0.3122
2020-07-09,0.2556
2020-07-10,0.2792
2020-07-11,0.2798
2020-07-12,0.3043
2020-07-13,0.1744
2020-07-14,0.2209
2020-07-15,0.2723
2020-07-16,0.2627
2020-07-17,0.2622
2020-07-18,0.2656
2020-07-19,0.2642
2020-07-20,0.2955
2020-07-21,0.3385
2020-07-22,0.2960
2020-07-23,0.2539
2020-07-24,0.2787
2020-07-25,0.3465
2020-07-26,0.2927
2020-07-27,0.2973
2020-07-28,0.3129
2020-07-29,0.2846
2020-07-30,0.2992
2020-07-31,0.3136
2020-08-01,0.3252
2020-08-02,0.3148
2020-08-03,0.3197
2020-08-04,0.2665
2020-08-05,0.3022
2020-08-06,0.3356
2020-08-07,0.2812
2020-08-08,0.2580
2020-08-09,0.2680
2020-08-10,0.2729
2020-08-11,0.2680
2020-08-12,0.2902
2020-08-13,0.2963
2020-08-14,0.2623
2020-08-15,0.3328
2020-08-16,0.3157
2020-08-17,0.3323
2020-08-18,0.2594
2020-08-19,0.2606
2020-08-20,0.2244
2020-08-21,0.2673
2020-08-22,0.2925
2020-08-23,0.2608
2020-08-24,0.2403
2020-08-25,0.2438
2020-08-26,0.2285
2020-08-27,0.2551
2020-08-28,0.3499
2020-08-29,0.3110
2020-08-30,0.2380
2020-08-31,0.2670
2020-09-01,0.2605
2020-09-02,0.2590
2020-09-03,0.2435
2020-09-04,0.2680
2020-09-05,0.2496
2020-09-06,0.2457
2020-09-07,0.2267
2020-09-08,0.2939
2020-09-09,0.2692
2020-09-10,0.2967
2020-09-11,0.2857
2020-09-12,0.2980
2020-09-13,0.2687
2020-09-14,0.2826
2020-09-15,0.2480
2020-09-16,0.2456
2020-09-17,0.2474
2020-09-18,0.2329
2020-09-19,0.2366
2020-09-20,0.1946
2020-09-21,0.1847
2020-09-22,0.1949
2020-09-23,0.1677
2020-09-24,0.1989
2020-09-25,0.1383
2020-09-26,0.1206
2020-09-27,0.1753
2020-09-28,0.1862
2020-09-29,0.1778
2020-09-30,0.1640
2020-10-01,0.1781
2020-10-02,0.1825
2020-10-03,0.1782
2020-10-04,0.2044
2020-10-05,0.1902
2020-10-06,0.1798
2020-10-07,0.1504
2020-10-08,0.1758
2020-10-09,0.1737
2020-10-10,0.1803
2020-10-11,0.1370
2020-10-12,0.1749
2020-10-13,0.2100
2020-10-14,0.2068
2020-10-15,0.2036
2020-10-16,0.2207
2020-10-17,0.3035
2020-10-18,0.2079
2020-10-19,0.2234
2020-10-20,0.2632
2020-10-21,0.2411
2020-10-22,0.2556
2020-10-23,0.2294
2020-10-24,0.1976
2020-10-25,0.2139
2020-10-26,0.1940
2020-10-27,0.1992
2020-10-28,0.2278
2020-10-29,0.2726
2020-10-30,0.2976
2020-10-31,0.1996
2020-11-01,0.2680
2020-11-02,0.2723
2020-11-03,0.2656
2020-11-04,0.2965
2020-11-05,0.3092
2020-11-06,0.2807
2020-11-07,0.3023
2020-11-08,0.3125
2020-11-09,0.2515
2020-11-10,0.2617
2020-11-11,0.2608
2020-11-12,0.2471
2020-11-13,0.2774
2020-11-14,0.2658
2020-11-15,0.2674
2020-11-16,0.2673
2020-11-17,0.2829
2020-11-18,0.2844
2020-11-19,0.2531
2020-11-20,0.2694
2020-11-21,0.2564
2020-11-22,0.2751
2020-11-23,0.2639
2020-11-24,0.2732
2020-11-25,0.2798
2020-11-26,0.2620
2020-11-27,0.2557
2020-11-28,0.2689
2020-11-29,0.2575
2020-11-30,0.2725
2020-12-01,0.2808
2020-12-02,0.2785
2020-12-03,0.2951
2020-12-04,0.2762
2020-12-05,0.2797
2020-12-06,0.2994
2020-12-07,0.2824
2020-12-08,0.2820
2020-12-09,0.2772
2020-12-10,0.2916
2020-12-11,0.2700
2020-12-12,0.2669
2020-12-13,0.2667
2020-12-14,0.2744
2020-12-15,0.3196
2020-12-16,0.3038
2020-12-17,0.3022
2020-12-18,0.2866
2020-12-19,0.2956
2020-12-20,0.2637
2020-12-21,0.2426
2020-12-22,0.2729
2020-12-23,0.2604
2020-12-24,0.2757
2020-12-25,0.2850
2020-12-26,0.2601
2020-12-27,0.2668
2020-12-28,0.2762
2020-12-29,0.2864
2020-12-30,0.2739
2020-12-31,0.2769
2021-01-01,0.2584
2021-01-02,0.2658
2021-01-03,0.2400
2021-01-04,0.2197
2021-01-05,0.2058
2021-01-06,0.1817
2021-01-07,0.2165
2021-01-08,0.2238
2021-01-09,0.2039
2021-01-10,0.1656
2021-01-11,0.1710
2021-01-12,0.1626
2021-01-13,0.1492
2021-01-14,0.1721
2021-01-15,0.1753
2021-01-16,0.1937
2021-01-17,0.1953
2021-01-18,0.2092
2021-01-19,0.2172
2021-01-20,0.2161
2021-01-21,0.1769
2021-01-22,0.1671
2021-01-23,0.1954
2021-01-24,0.2061
2021-01-25,0.2238
2021-01-26,0.2198
2021-01-27,0.2307
2021-01-28,0.2357
2021-01-29,0.2166
2021-01-30,0.2367
2021-01-31,0.2174
2021-02-01,0.2356
2021-02-02,0.2258
2021-02-03,0.2212
2021-02-04,0.2093
2021-02-05,0.2106
2021-02-06,0.2156
2021-02-07,0.2161
2021-02-08,0.2353
2021-02-09,0.2493
2021-02-10,0.2462
2021-02-11,0.2436
2021-02-12,0.2457
2021-02-13,0.2512
2021-02-14,0.2333
2021-02-15,0.2657
2021-02-16,0.2511
2021-02-17,0.2649
2021-02-18,0.2425
2021-02-19,0.2526
2021-02-20,0.2367
2021-02-21,0.2117
2021-02-22,0.1805
2021-02-23,0.1927
2021-02-24,0.2019
2021-02-25,0.1616
2021-02-26,0.1581
2021-02-27,0.1574
2021-02-28,0.1731
2021-03-01,0.1801
2021-03-02,0.1732
2021-03-03,0.1753
2021-03-04,0.1884
2021-03-05,0.2089
2021-03-06,0.2218
2021-03-07,0.2022
2021-03-08,0.2170
2021-03-09,0.2105
2021-03-10,0.2169
2021-03-11,0.2102
2021-03-12,0.2038
2021-03-13,0.2131
2021-03-14,0.2207
2021-03-15,0.2020
2021-03-16,0.2342
2021-03-17,0.2402
2021-03-18,0.2096
2021-03-19,0.2398
2021-03-20,0.2443
2021-03-21,0.2327
2021-03-22,0.2275
2021-03-23,0.2317
2021-03-24,0.2314
2021-03-25,0.2387
2021-03-26,0.2222
2021-03-27,0.2392
2021-03-28,0.2441
2021-03-29,0.2368
2021-03-30,0.2345
2021-03-31,0.2161
2021-04-01,0.2337
2021-04-02,0.2189
2021-04-03,0.2197
2021-04-04,0.2105
2021-04-05,0.1789
2021-04-06,0.2102
2021-04-07,0.2142
2021-04-08,0.2133
2021-04-09,0.2297
2021-04-10,0.2109
2021-04-11,0.2060
2021-04-12,0.2117
2021-04-13,0.2464
2021-04-14,0.2360
2021-04-15,0.2271
2021-04-16,0.2299
2021-04-17,0.2547
2021-04-18,0.2387
2021-04-19,0.2212
2021-04-20,0.2678
2021-04-21,0.2381
2021-04-22,0.2802
2021-04-23,0.2611
2021-04-24,0.2568
2021-04-25,0.2247
2021-04-26,0.2278
2021-04-27,0.2411
2021-04-28,0.2335
2021-04-29,0.2434
2021-04-30,0.2171
2021-05-01,0.2100
2021-05-02,0.1788
2021-05-03,0.1742
2021-05-04,0.2013
2021-05-05,0.1794
2021-05-06,0.1848
2021-05-07,0.1750
2021-05-08,0.1793
2021-05-09,0.2373
2021-05-10,0.1921
2021-05-11,0.2053
2021-05-12,0.1975
2021-05-13,0.2006
2021-05-14,0.1731
2021-05-15,0.1882
2021-05-16,0.1732
2021-05-17,0.1586
2021-05-18,0.1521
2021-05-19,0.1422
2021-05-20,0.1184
2021-05-21,0.1767
2021-05-22,0.2146
2021-05-23,0.1262
2021-05-24,0.1754
2021-05-25,0.1122
2021-05-26,0.1160
2021-05-27,0.1864
2021-05-28,0.1547
2021-05-29,0.1521
2021-05-30,0.1327
2021-05-31,0.1759
2021-06-01,0.1485
2021-06-02,0.1386
2021-06-03,0.1260
2021-06-04,0.1320
2021-06-05,0.1015
2021-06-06,0.0601
2021-06-07,0.1148
2021-06-08,0.0869
2021-06-09,0.1265
2021-06-10,0.1524
2021-06-11,0.1020
2021-06-12,0.1334
2021-06-13,0.1345
2021-06-14,0.1371
2021-06-15,0.1094
2021-06-16,0.1394
2021-06-17,0.1472
2021-06-18,0.1328
2021-06-19,0.1540
2021-06-20,0.1218
2021-06-21,0.1729
2021-06-22,0.1608
2021-06-23,0.1313
2021-06-24,0.1297
2021-06-25,0.1391
2021-06-26,0.2133
2021-06-27,0.2066
2021-06-28,0.2356
2021-06-29,0.2261
2021-06-30,0.1981
2021-07-01,0.1890
2021-07-02,0.1934
2021-07-03,0.1525
2021-07-04,0.2026
2021-07-05,0.1841
2021-07-06,0.1963
2021-07-07,0.1886
2021-07-08,0.2110
2021-07-09,0.2420
2021-07-10,0.2296
2021-07-11,0.2698
2021-07-12,0.1984
2021-07-13,0.2325
2021-07-14,0.2175
2021-07-15,0.2557
2021-07-16,0.2076
2021-07-17,0.2277
2021-07-18,0.2296
2021-07-19,0.2491
2021-07-20,0.2144
2021-07-21,0.1515
2021-07-22,0.2394
2021-07-23,0.2306
2021-07-24,0.2516
2021-07-25,0.2279
2021-07-26,0.2115
2021-07-27,0.2402
2021-07-28,0.2149
2021-07-29,0.2019
2021-07-30,0.2005
2021-07-31,0.2512
2021-08-01,0.2279
2021-08-02,0.2182
2021-08-03,0.2067
2021-08-04,0.1018
2021-08-05,0.2328
2021-08-06,0.2436
2021-08-07,0.1917
2021-08-08,0.2514
2021-08-09,0.2235
2021-08-10,0.2365
2021-08-11,0.1743
2021-08-12,0.1685
2021-08-13,0.2160
2021-08-14,0.1940
2021-08-15,0.2012
2021-08-16,0.1821
2021-08-17,0.1513
2021-08-18,0.1755
2021-08-19,0.1966
2021-08-20,0.2739
2021-08-21,0.2968
2021-08-22,0.2376
2021-08-23,0.2364
2021-08-24,0.2147
2021-08-25,0.2709
2021-08-26,0.1984
2021-08-27,0.2459
2021-08-28,0.2968
2021-08-29,0.2741
2021-08-30,0.2781
2021-08-31,0.2620
2021-09-01,0.2441
2021-09-02,0.1972
2021-09-03,0.2877
2021-09-04,0.2703
2021-09-05,0.2843
2021-09-06,0.2457
2021-09-07,0.2251
2021-09-08,0.2256
2021-09-09,0.2486
2021-09-10,0.2364
2021-09-11,0.1790
2021-09-12,0.1992
2021-09-13,0.2113
2021-09-14,0.2784
2021-09-15,0.2405
2021-09-16,0.2084
2021-09-17,0.1851
2021-09-18,0.1985
2021-09-19,0.1685
2021-09-20,0.2524
2021-09-21,0.2437
2021-09-22,0.2235
2021-09-23,0.1897
2021-09-24,0.1350
2021-09-25,0.1913
2021-09-26,0.1604
2021-09-27,0.1615
2021-09-28,0.1517
2021-09-29,0.1366
2021-09-30,0.1643
2021-10-01,0.1835
2021-10-02,0.2208
2021-10-03,0.2054
2021-10-04,0.1794
2021-10-05,0.1703
2021-10-06,0.1529
2021-10-07,0.1458
2021-10-08,0.1476
2021-10-09,0.1875
2021-10-10,0.2657
2021-10-11,0.2013
2021-10-12,0.1751
2021-10-13,0.2417
2021-10-14,0.2577
2021-10-15,0.1999
2021-10-16,0.1998
2021-10-17,0.2476
2021-10-18,0.2318
2021-10-19,0.2300
2021-10-20,0.1893
2021-10-21,0.2099
2021-10-22,0.2368
2021-10-23,0.2335
2021-10-24,0.2479
2021-10-25,0.2199
2021-10-26,0.1520
2021-10-27,0.2543
2021-10-28,0.2224
2021-10-29,0.2190
2021-10-30,0.1948
2021-10-31,0.2252
2021-11-01,0.2140
2021-11-02,0.2220
2021-11-03,0.2295
2021-11-04,0.2642
2021-11-05,0.2555
2021-11-06,0.2348
2021-11-07,0.2502
2021-11-08,0.2416
2021-11-09,0.2653
2021-11-10,0.2148
2021-11-11,0.2522
2021-11-12,0.2596
2021-11-13,0.2527
2021-11-14,0.1791
2021-11-15,0.2271
2021-11-16,0.2264
2021-11-17,0.2044
2021-11-18,0.2090
2021-11-19,0.2020
2021-11-20,0.2115
2021-11-21,0.2017
2021-11-22,0.2053
2021-11-23,0.2445
2021-11-24,0.2428
2021-11-25,0.2345
2021-11-26,0.2461
2021-11-27,0.2213
2021-11-28,0.2071
2021-11-29,0.2175
2021-11-30,0.2204
2021-12-01,0.2202
2021-12-02,0.2261
2021-12-03,0.2335
2021-12-04,0.2123
2021-12-05,0.2285
2021-12-06,0.2048
2021-12-07,0.1963
2021-12-08,0.1985
2021-12-09,0.2139
2021-12-10,0.1768
2021-12-11,0.1822
2021-12-12,0.1912
2021-12-13,0.1733
2021-12-14,0.1748
2021-12-15,0.1594
2021-12-16,0.1731
2021-12-17,0.1794
2021-12-18,0.2137
2021-12-19,0.2141
2021-12-20,0.1671
2021-12-21,0.1901
2021-12-22,0.1974
2021-12-23,0.1844
2021-12-24,0.1683
2021-12-25,0.1502
2021-12-26,0.1729
2021-12-27,0.1460
2021-12-28,0.1281
2021-12-29,0.1466
2021-12-30,0.1474
2021-12-31,0.1507
2022-01-01,0.1445
2022-01-02,0.1673
2022-01-03,0.1675
2022-01-04,0.1496
2022-01-05,0.1063
2022-01-06,0.0928
2022-01-07,0.0955
2022-01-08,0.0975
2022-01-09,0.0818
2022-01-10,0.1014
2022-01-11,0.1024
2022-01-12,0.0836
2022-01-13,0.0823
2022-01-14,0.0902
2022-01-15,0.0880
2022-01-16,0.0775
